id_old,jad_id,books_old,chapters_old,verses_old,books_new,chapters_new,verses_new,full_match_book,full_match_chapter,full_match_verse,partial_match_book,partial_match_chapter,partial_match_verse,all_found_books,all_found_chapters,all_found_verses
757,jad_occurrence__757,"[49, 53, 61]","[2, 5, 27]","['1 Thessalonicenses 5:17', 'Actus Apostolorum 2:44', 'Matthaeus 27:50']","[52, 53]","[2, 19]","['Actus Apostolorum 2:44', 'Ioannes 19:15']",False,False,False,True,True,True,False,False,False
758,jad_occurrence__758,"[23, 54]","[2, 10]","['Psalmi 2:8', 'Romanos 10:18']",[23],[2],['Psalmi 2:8'],False,False,False,True,True,True,False,False,False
761,jad_occurrence__761,"[51, 55]","[12, 19]","['1 Corinthios 12:4', 'Lucas 19:41']","[51, 55]","[12, 19]","['1 Corinthios 12:4', 'Lucas 19:41']",True,True,True,True,True,True,True,True,True
762,jad_occurrence__762,[49],[21],['Matthaeus 21:13'],[49],[21],['Matthaeus 21:13'],True,True,True,True,True,True,True,True,True
763,jad_occurrence__763,"[1, 23, 23, 29, 30, 34]","[4, 10, 15, 25, 74, 79]","['Daniel 4:30', 'Genesis 15:16', 'Ieremias 25:9', 'Isaias 10:5', 'Psalmi 74:11', 'Psalmi 79:6']","[1, 23, 23, 29, 30, 34]","[4, 10, 15, 25, 74, 79]","['Daniel 4:30', 'Genesis 15:16', 'Ieremias 25:9', 'Isaias 10:15', 'Psalmi 74:23', 'Psalmi 79:6']",True,True,False,True,True,True,True,True,False
765,jad_occurrence__765,"[1, 10, 10]","[24, 24, 26]","['2 Samuel 24:2', '2 Samuel 24:8', 'Genesis 26:2']","[1, 1, 10, 10]","[13, 24, 24, 26]","['2 Samuel 24:2', '2 Samuel 24:8', 'Genesis 13:16', 'Genesis 26:2']",False,False,False,True,True,True,True,True,True
767,jad_occurrence__767,[64],[3],['2 Timotheum 3:1'],[64],[3],['2 Timotheum 3:1'],True,True,True,True,True,True,True,True,True
769,jad_occurrence__769,"[23, 23, 23, 29, 49]","[5, 26, 87, 121, 125]","['Isaias 26:18', 'Matthaeus 5:14', 'Psalmi 121:1', 'Psalmi 125:2', 'Psalmi 87:1']","[2, 23, 23, 23, 29, 49, 49]","[3, 5, 24, 26, 87, 121, 125]","['Exodus 3:5', 'Isaias 26:17', 'Matthaeus 24:16', 'Matthaeus 5:14', 'Psalmi 121:1', 'Psalmi 125:2', 'Psalmi 87:1']",False,False,False,True,True,True,True,True,False
771,jad_occurrence__771,"[1, 12, 55]","[1, 2, 9]","['1 Corinthios 1:18', '2 Regum 2:23', 'Genesis 9:20']","[1, 12, 55]","[1, 2, 9]","['1 Corinthios 1:18', '2 Regum 2:23', 'Genesis 9:20']",True,True,True,True,True,True,True,True,True
773,jad_occurrence__773,"[45, 45]","[9, 11]","['Zacharias 11:1', 'Zacharias 9:9']","[45, 45]","[9, 11]","['Zacharias 11:1', 'Zacharias 9:9']",True,True,True,True,True,True,True,True,True
774,jad_occurrence__774,"[49, 52]","[11, 26]","['Ioannes 11:48', 'Matthaeus 26:39']","[49, 52, 52]","[11, 11, 26]","['Ioannes 11:48', 'Ioannes 11:53', 'Matthaeus 26:39']",False,False,False,True,True,True,True,True,True
775,jad_occurrence__775,[51],[13],['Lucas 13:3'],[51],[13],['Lucas 13:5'],True,True,False,True,True,False,True,True,False
777,jad_occurrence__777,"[49, 49, 53, 53, 53]","[2, 12, 12, 14, 25]","['Actus Apostolorum 12:1', 'Actus Apostolorum 12:21', 'Actus Apostolorum 25:13', 'Matthaeus 14:1', 'Matthaeus 2:16']","[49, 49, 53, 53]","[2, 12, 14, 25]","['Actus Apostolorum 12:1', 'Actus Apostolorum 25:13', 'Matthaeus 14:10', 'Matthaeus 2:16']",False,False,False,True,True,True,True,True,False
780,jad_occurrence__780,"[23, 23, 29]","[4, 5, 18]","['Isaias 4:6', 'Psalmi 18:10', 'Psalmi 5:11']","[23, 23, 29]","[4, 5, 18]","['Isaias 4:6', 'Psalmi 18:9', 'Psalmi 5:10']",True,True,False,True,True,True,True,True,False
781,jad_occurrence__781,[31],[1],['Lamentationes 1:12'],[],[],[],False,False,False,False,False,False,False,False,False
782,jad_occurrence__782,[50],[15],['Marcus 15:13'],"[50, 51]","[15, 23]","['Lucas 23:21', 'Marcus 15:13']",False,False,False,True,True,True,True,True,True
783,jad_occurrence__783,"[29, 49, 51]","[0, 13, 21]","['Isaias 0:0', 'Lucas 13:32', 'Matthaeus 21:13']","[29, 30, 49, 51]","[7, 10, 13, 27]","['Ieremias 7:11', 'Isaias 10:22', 'Lucas 13:32', 'Matthaeus 27:50']",False,False,False,True,True,True,True,False,False
784,jad_occurrence__784,"[29, 29, 29, 29]","[3, 3, 3, 3]","['Isaias 3:16', 'Isaias 3:17', 'Isaias 3:17', 'Isaias 3:18']","[29, 29]","[3, 3]","['Isaias 3:16', 'Isaias 3:18']",False,False,False,True,True,True,True,True,False
785,jad_occurrence__785,"[1, 5, 31, 52, 52, 67]","[1, 4, 10, 10, 19, 32]","['Deuteronomium 32:22', 'Genesis 19:11', 'Hebraeos 1:14', 'Ioannes 10:9', 'Ioannes 10:9', 'Lamentationes 4:6']","[1, 5, 31, 52, 52, 67]","[1, 4, 10, 10, 19, 32]","['Deuteronomium 32:22', 'Genesis 19:11', 'Hebraeos 1:14', 'Ioannes 10:9', 'Ioannes 10:9', 'Lamentationes 4:6']",True,True,True,True,True,True,True,True,True
786,jad_occurrence__786,"[29, 29, 29, 29]","[42, 42, 42, 42]","['Isaias 42:24', 'Isaias 42:24', 'Isaias 42:25', 'Isaias 42:25']","[29, 29]","[42, 42]","['Isaias 42:24', 'Isaias 42:25']",False,False,False,True,True,True,True,True,True
787,jad_occurrence__787,"[0, 2]","[0, 32]","['Book of Judges 0:0', 'Exodus 32:32']","[0, 2]","[0, 32]","['Book of Judges 0:0', 'Exodus 32:32']",True,True,True,True,True,True,True,True,True
788,jad_occurrence__788,"[29, 29, 51, 51, 56]","[6, 19, 21, 61, 61]","['2 Corinthios 6:2', 'Isaias 61:1', 'Isaias 61:2', 'Lucas 19:43', 'Lucas 21:20']","[29, 51, 51, 51, 56]","[4, 6, 19, 21, 61]","['2 Corinthios 6:2', 'Isaias 61:1', 'Lucas 19:43', 'Lucas 21:20', 'Lucas 4:18']",False,False,False,True,True,True,True,True,False
789,jad_occurrence__789,"[29, 29]","[59, 59]","['Isaias 59:17', 'Isaias 59:17']",[29],[59],['Isaias 59:17'],False,False,False,True,True,True,True,True,True
791,jad_occurrence__791,[52],[19],['Ioannes 19:15'],[52],[19],['Ioannes 19:15'],True,True,True,True,True,True,True,True,True
792,jad_occurrence__792,[29],[1],['Isaias 1:8'],[29],[1],['Isaias 1:8'],True,True,True,True,True,True,True,True,True
793,jad_occurrence__793,"[12, 29]","[2, 10]","['2 Regum 2:23', 'Isaias 10:5']","[12, 29]","[2, 10]","['2 Regum 2:23', 'Isaias 10:5']",True,True,True,True,True,True,True,True,True
794,jad_occurrence__794,"[2, 16]","[4, 38]","['2 Paralipomenon 4:2', 'Exodus 38:1']","[2, 2, 11]","[7, 27, 30]","['1 Regum 7:23', 'Exodus 27:1', 'Exodus 30:17']",False,False,False,True,False,False,False,False,False
796,jad_occurrence__796,"[3, 23]","[19, 45]","['Leviticus 19:2', 'Psalmi 45:7']","[3, 23, 34]","[9, 11, 45]","['Daniel 9:26', 'Leviticus 11:44', 'Psalmi 45:7']",False,False,False,True,True,True,True,False,False
797,jad_occurrence__797,"[34, 34, 34, 34, 34, 34]","[9, 9, 9, 9, 9, 9]","['Daniel 9:17', 'Daniel 9:18', 'Daniel 9:21', 'Daniel 9:23', 'Daniel 9:24', 'Daniel 9:25']",[34],[9],['Daniel 9:17'],False,False,False,True,True,True,True,True,False
799,jad_occurrence__799,[52],[8],['Ioannes 8:48'],"[23, 49, 51, 52, 54, 54]","[3, 3, 8, 19, 27, 119]","['Ioannes 8:48', 'Lucas 19:41', 'Matthaeus 27:50', 'Psalmi 119:165', 'Romanos 3:16', 'Romanos 3:18']",False,False,False,True,True,True,True,True,True
800,jad_occurrence__800,[49],[11],['Matthaeus 11:30'],[],[],[],False,False,False,False,False,False,False,False,False
803,jad_occurrence__803,"[15, 23, 23]","[16, 79, 96]","['1 Paralipomenon 16:1', 'Psalmi 79:13', 'Psalmi 96:12']","[15, 23, 23]","[16, 80, 96]","['1 Paralipomenon 16:32', 'Psalmi 80:14', 'Psalmi 96:12']",True,False,False,True,True,True,True,False,False
804,jad_occurrence__804,"[49, 75]","[22, 23]","['Apocalypsis 22:11', 'Matthaeus 23:32']","[49, 75]","[22, 23]","['Apocalypsis 22:11', 'Matthaeus 23:32']",True,True,True,True,True,True,True,True,True
805,jad_occurrence__805,[1],[49],['Genesis 49:17'],[1],[49],['Genesis 49:17'],True,True,True,True,True,True,True,True,True
806,jad_occurrence__806,[53],[13],['Actus Apostolorum 13:46'],[53],[13],['Actus Apostolorum 13:46'],True,True,True,True,True,True,True,True,True
808,jad_occurrence__808,"[29, 49]","[14, 27]","['Isaias 14:14', 'Matthaeus 27:25']","[29, 49]","[14, 27]","['Isaias 14:14', 'Matthaeus 27:25']",True,True,True,True,True,True,True,True,True
809,jad_occurrence__809,[15],[22],['1 Paralipomenon 22:8'],[15],[28],['1 Paralipomenon 28:3'],True,False,False,True,False,False,True,False,False
810,jad_occurrence__810,"[11, 29, 35, 51]","[10, 10, 12, 19]","['1 Regum 12:16', 'Isaias 10:16', 'Lucas 19:14', 'Osee 10:3']","[11, 29, 35, 51]","[10, 10, 12, 19]","['1 Regum 12:16', 'Isaias 10:16', 'Lucas 19:14', 'Osee 10:3']",True,True,True,True,True,True,True,True,True
811,jad_occurrence__811,"[24, 52]","[1, 11]","['Ioannes 11:48', 'Proverbia 1:26']","[24, 52]","[1, 11]","['Ioannes 11:48', 'Proverbia 1:26']",True,True,True,True,True,True,True,True,True
814,jad_occurrence__814,"[51, 51, 56]","[6, 19, 21]","['2 Corinthios 6:2', 'Lucas 19:43', 'Lucas 21:20']","[51, 51, 56]","[6, 19, 21]","['2 Corinthios 6:2', 'Lucas 19:43', 'Lucas 21:20']",True,True,True,True,True,True,True,True,True
815,jad_occurrence__815,"[29, 49, 58]","[3, 28, 66]","['Ephesios 3:19', 'Isaias 66:12', 'Matthaeus 28:18']","[29, 49]","[28, 59]","['Isaias 59:20', 'Matthaeus 28:18']",False,False,False,True,True,True,False,False,False
819,jad_occurrence__819,"[49, 53]","[11, 27]","['Actus Apostolorum 11:28', 'Matthaeus 27:50']","[49, 53]","[11, 27]","['Actus Apostolorum 11:28', 'Matthaeus 27:50']",True,True,True,True,True,True,True,True,True
823,jad_occurrence__823,[51],[23],['Lucas 23:34'],"[51, 53]","[7, 23]","['Actus Apostolorum 7:60', 'Lucas 23:34']",False,False,False,True,True,True,True,True,True
824,jad_occurrence__824,[23],[73],['Psalmi 73:18'],[23],[73],['Psalmi 73:18'],True,True,True,True,True,True,True,True,True
825,jad_occurrence__825,"[33, 51, 51]","[16, 17, 19]","['Ezechiel 16:49', 'Lucas 17:26', 'Lucas 19:42']","[33, 51, 51]","[16, 17, 19]","['Ezechiel 16:49', 'Lucas 17:26', 'Lucas 19:42']",True,True,True,True,True,True,True,True,True
826,jad_occurrence__826,"[23, 23, 23, 23, 46, 52]","[4, 19, 21, 21, 21, 21]","['Ioannes 19:15', 'Malachias 4:1', 'Psalmi 21:10', 'Psalmi 21:10', 'Psalmi 21:11', 'Psalmi 21:9']","[23, 23, 23, 46]","[4, 21, 21, 21]","['Malachias 4:1', 'Psalmi 21:10', 'Psalmi 21:11', 'Psalmi 21:9']",False,False,False,True,True,True,False,False,False
827,jad_occurrence__827,"[23, 29, 34, 52]","[9, 15, 63, 68]","['Daniel 9:26', 'Ioannes 15:24', 'Isaias 63:4', 'Psalmi 68:1']","[23, 23, 29, 34, 52]","[9, 15, 63, 68, 68]","['Daniel 9:26', 'Ioannes 15:24', 'Isaias 63:4', 'Psalmi 68:1', 'Psalmi 68:2']",False,False,False,True,True,True,True,True,True
828,jad_occurrence__828,"[49, 54]","[11, 15]","['Matthaeus 15:24', 'Romanos 11:25']","[4, 49, 54]","[11, 15, 24]","['Matthaeus 15:24', 'Numeri 24:24', 'Romanos 11:25']",False,False,False,True,True,True,True,True,True
830,jad_occurrence__830,"[30, 37]","[1, 29]","['Amos 1:3', 'Ieremias 29:10']","[30, 37]","[0, 0]","['Amos 0:0', 'Ieremias 0:0']",True,False,False,True,False,False,True,False,False
831,jad_occurrence__831,[30],[0],['Ieremias 0:0'],[30],[23],['Ieremias 23:6'],True,False,False,True,False,False,True,False,False
832,jad_occurrence__832,"[23, 23]","[57, 59]","['Psalmi 57:0', 'Psalmi 59:0']","[23, 23]","[56, 60]","['Psalmi 56:1', 'Psalmi 60:1']",True,False,False,True,False,False,True,False,False
833,jad_occurrence__833,"[49, 49]","[27, 27]","['Matthaeus 27:45', 'Matthaeus 27:51']","[49, 49]","[27, 27]","['Matthaeus 27:45', 'Matthaeus 27:51']",True,True,True,True,True,True,True,True,True
835,jad_occurrence__835,"[23, 23, 23, 29]","[52, 68, 69, 109]","['Isaias 52:8', 'Psalmi 109:8', 'Psalmi 68:25', 'Psalmi 69:25']","[23, 23, 23, 29]","[52, 68, 69, 109]","['Isaias 52:8', 'Psalmi 109:8', 'Psalmi 68:24', 'Psalmi 69:25']",True,True,False,True,True,True,True,True,False
836,jad_occurrence__836,"[23, 28, 36]","[2, 2, 118]","['Ecclesiasticus 2:10', 'Ioel 2:32', 'Psalmi 118:24']","[23, 28, 36, 53]","[2, 2, 2, 118]","['Actus Apostolorum 2:21', 'Ecclesiasticus 2:10', 'Ioel 2:32', 'Psalmi 118:24']",False,False,False,True,True,True,True,True,True
837,jad_occurrence__837,"[12, 29, 30, 30, 34]","[0, 0, 0, 39, 52]","['2 Regum 0:0', 'Daniel 0:0', 'Ieremias 0:0', 'Ieremias 52:0', 'Isaias 39:7']","[29, 30, 34]","[0, 0, 0]","['Daniel 0:0', 'Ieremias 0:0', 'Isaias 0:0']",False,False,False,True,True,True,False,False,False
838,jad_occurrence__838,"[34, 34, 34, 53]","[6, 9, 9, 9]","['Actus Apostolorum 6:7', 'Daniel 9:26', 'Daniel 9:26', 'Daniel 9:27']","[34, 34, 53]","[6, 9, 9]","['Actus Apostolorum 6:7', 'Daniel 9:26', 'Daniel 9:27']",False,False,False,True,True,True,True,True,True
839,jad_occurrence__839,[34],[9],['Daniel 9:26'],[34],[9],['Daniel 9:0'],True,True,False,True,True,False,True,True,False
840,jad_occurrence__840,"[5, 23, 29, 32, 35, 52, 53, 74]","[1, 1, 3, 4, 5, 10, 14, 80]","['Actus Apostolorum 4:32', 'Baruch 3:38', 'Deuteronomium 14:2', 'Ioannes 1:11', 'Isaias 5:7', 'Iudae 1:5', 'Osee 10:1', 'Psalmi 80:8']","[5, 23, 29, 32, 35, 52, 74]","[0, 0, 0, 0, 0, 0, 0]","['Baruch 0:0', 'Deuteronomium 0:0', 'Ioannes 0:0', 'Isaias 0:0', 'Iudae 0:0', 'Osee 0:0', 'Psalmi 0:0']",False,False,False,True,False,False,False,False,False
843,jad_occurrence__843,"[1, 2, 6, 30]","[1, 16, 29, 46]","['Exodus 16:0', 'Genesis 46:0', 'Ieremias 29:10', 'Josue 1:1']","[1, 2, 6, 12, 29, 30]","[3, 15, 16, 25, 46, 66]","['2 Regum 25:0', 'Exodus 16:0', 'Genesis 46:0', 'Ieremias 15:14', 'Isaias 66:10', 'Josue 3:0']",False,False,False,True,True,True,True,False,False
845,jad_occurrence__845,[51],[19],['Lucas 19:41'],"[49, 51]","[19, 27]","['Lucas 19:41', 'Matthaeus 27:50']",False,False,False,True,True,True,True,True,True
846,jad_occurrence__846,"[23, 28, 33, 54]","[2, 10, 18, 27]","['Ecclesiasticus 27:12', 'Ezechiel 18:23', 'Psalmi 2:8', 'Romanos 10:18']","[23, 28, 33, 54]","[2, 10, 18, 27]","['Ecclesiasticus 27:12', 'Ezechiel 18:23', 'Psalmi 2:8', 'Romanos 10:18']",True,True,True,True,True,True,True,True,True
849,jad_occurrence__849,"[2, 2, 5, 49]","[27, 28, 32, 32]","['Deuteronomium 28:13', 'Exodus 32:1', 'Exodus 32:19', 'Matthaeus 27:50']","[2, 2, 24, 49]","[23, 26, 32, 32]","['Exodus 32:1', 'Exodus 32:20', 'Matthaeus 23:37', 'Proverbia 26:27']",False,False,False,True,True,True,False,False,False
850,jad_occurrence__850,[34],[7],['Daniel 7:13'],[34],[7],['Daniel 7:13'],True,True,True,True,True,True,True,True,True
851,jad_occurrence__851,"[11, 30, 37]","[8, 9, 15]","['1 Regum 9:7', 'Amos 8:9', 'Ieremias 15:9']","[11, 30, 37]","[8, 9, 15]","['1 Regum 9:8', 'Amos 8:9', 'Ieremias 15:9']",True,True,False,True,True,True,True,True,False
853,jad_occurrence__853,[],[],[],[],[],[],True,True,True,False,False,False,True,True,True
854,jad_occurrence__854,[25],[1],['Ecclesiastes 1:2'],[25],[1],['Ecclesiastes 1:2'],True,True,True,True,True,True,True,True,True
856,jad_occurrence__856,"[23, 49]","[24, 74]","['Matthaeus 24:2', 'Psalmi 74:3']","[23, 49, 49]","[24, 26, 74]","['Matthaeus 24:2', 'Matthaeus 26:3', 'Psalmi 74:4']",False,False,False,True,True,True,True,True,False
859,jad_occurrence__859,[53],[13],['Actus Apostolorum 13:46'],[53],[13],['Actus Apostolorum 13:46'],True,True,True,True,True,True,True,True,True
860,jad_occurrence__860,"[52, 52]","[11, 19]","['Ioannes 11:48', 'Ioannes 19:15']","[52, 52]","[11, 19]","['Ioannes 11:48', 'Ioannes 19:15']",True,True,True,True,True,True,True,True,True
861,jad_occurrence__861,"[23, 23, 29, 52]","[9, 11, 14, 14]","['Ioannes 11:48', 'Isaias 9:6', 'Psalmi 14:5', 'Psalmi 14:6']","[23, 29]","[9, 14]","['Isaias 9:6', 'Psalmi 14:0']",False,False,False,True,True,True,False,False,False
862,jad_occurrence__862,"[49, 57]","[4, 24]","['Galatas 4:26', 'Matthaeus 24:2']","[49, 57, 67]","[4, 13, 24]","['Galatas 4:26', 'Hebraeos 13:12', 'Matthaeus 24:2']",False,False,False,True,True,True,True,True,True
863,jad_occurrence__863,"[23, 23, 52, 54]","[3, 6, 19, 35]","['Ioannes 19:6', 'Psalmi 35:1', 'Psalmi 3:2', 'Romanos 6:21']","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 54]","[3, 6, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]","['Psalmi 35:1', 'Psalmi 35:2', 'Psalmi 35:2', 'Psalmi 35:3', 'Psalmi 35:3', 'Psalmi 35:4', 'Psalmi 35:4', 'Psalmi 35:5', 'Psalmi 35:5', 'Psalmi 35:6', 'Psalmi 35:6', 'Psalmi 3:3', 'Romanos 6:21']",False,False,False,True,True,True,False,False,False
864,jad_occurrence__864,"[23, 23, 23]","[2, 87, 147]","['Psalmi 147:12', 'Psalmi 2:6', 'Psalmi 87:1']","[23, 23, 23]","[2, 87, 147]","['Psalmi 147:12', 'Psalmi 2:6', 'Psalmi 87:1']",True,True,True,True,True,True,True,True,True
865,jad_occurrence__865,"[51, 51]","[19, 21]","['Lucas 19:41', 'Lucas 21:6']","[49, 51, 51]","[5, 19, 21]","['Lucas 19:41', 'Lucas 21:6', 'Matthaeus 5:4']",False,False,False,True,True,True,True,True,True
866,jad_occurrence__866,"[49, 50, 62]","[2, 13, 24]","['2 Thessalonicenses 2:9', 'Marcus 13:21', 'Matthaeus 24:23']",[49],[24],['Matthaeus 24:23'],False,False,False,True,True,True,False,False,False
867,jad_occurrence__867,"[23, 23]","[18, 44]","['Psalmi 18:25', 'Psalmi 44:3']","[23, 23]","[18, 44]","['Psalmi 18:25', 'Psalmi 44:3']",True,True,True,True,True,True,True,True,True
868,jad_occurrence__868,"[29, 49]","[1, 24]","['Isaias 1:8', 'Matthaeus 24:2']","[29, 50]","[1, 13]","['Isaias 1:8', 'Marcus 13:1']",False,False,False,True,True,True,False,False,False
869,jad_occurrence__869,"[1, 49, 49]","[1, 23, 23]","['Genesis 1:2', 'Matthaeus 23:38', 'Matthaeus 23:39']","[1, 49, 49]","[1, 23, 23]","['Genesis 1:2', 'Matthaeus 23:38', 'Matthaeus 23:39']",True,True,True,True,True,True,True,True,True
870,jad_occurrence__870,"[49, 49]","[18, 25]","['Matthaeus 18:35', 'Matthaeus 25:41']","[49, 49]","[18, 25]","['Matthaeus 18:35', 'Matthaeus 25:41']",True,True,True,True,True,True,True,True,True
871,jad_occurrence__871,"[29, 29, 49, 51, 61]","[3, 4, 17, 24, 40]","['1 Thessalonicenses 4:15', 'Isaias 3:14', 'Isaias 40:31', 'Lucas 17:37', 'Matthaeus 24:28']",[],[],[],False,False,False,False,False,False,False,False,False
872,jad_occurrence__872,"[49, 51]","[19, 23]","['Lucas 19:41', 'Matthaeus 23:37']","[49, 51]","[19, 23]","['Lucas 19:41', 'Matthaeus 23:37']",True,True,True,True,True,True,True,True,True
873,jad_occurrence__873,[53],[5],['Actus Apostolorum 5:37'],[53],[5],['Actus Apostolorum 5:36'],True,True,False,True,True,False,True,True,False
874,jad_occurrence__874,"[12, 24, 49]","[2, 24, 27]","['2 Regum 2:23', 'Matthaeus 27:33', 'Proverbia 24:16']","[12, 24]","[2, 24]","['2 Regum 2:23', 'Proverbia 24:16']",False,False,False,True,True,True,False,False,False
875,jad_occurrence__875,"[30, 30, 30]","[9, 9, 15]","['Ieremias 15:2', 'Ieremias 9:15', 'Ieremias 9:21']","[30, 30, 30]","[9, 9, 15]","['Ieremias 15:2', 'Ieremias 9:15', 'Ieremias 9:21']",True,True,True,True,True,True,True,True,True
876,jad_occurrence__876,"[4, 34]","[9, 18]","['Daniel 9:24', 'Numeri 18:7']",[],[],[],False,False,False,False,False,False,False,False,False
878,jad_occurrence__878,"[1, 35]","[3, 49]","['Genesis 49:10', 'Osee 3:4']","[1, 35]","[3, 49]","['Genesis 49:10', 'Osee 3:4']",True,True,True,True,True,True,True,True,True
879,jad_occurrence__879,"[1, 34]","[9, 49]","['Daniel 9:24', 'Genesis 49:8']","[1, 34]","[9, 49]","['Daniel 9:24', 'Genesis 49:8']",True,True,True,True,True,True,True,True,True
881,jad_occurrence__881,"[11, 17, 22, 29, 53, 75]","[1, 12, 13, 18, 20, 21]","['1 Regum 21:3', 'Actus Apostolorum 20:24', 'Apocalypsis 18:5', 'Esdras 1:1', 'Iob 12:21', 'Isaias 13:19']","[17, 18, 22, 53]","[0, 0, 12, 20]","['Actus Apostolorum 20:24', 'Esdras 0:0', 'Iob 12:18', 'Nehemias 0:0']",False,False,False,True,True,True,False,False,False
882,jad_occurrence__882,"[0, 52]","[12, 19]","['Acts of the Apostles 12:21-23 12:21', 'Ioannes 19:15']","[49, 52, 53]","[12, 19, 27]","['Actus Apostolorum 12:21', 'Ioannes 19:15', 'Matthaeus 27:50']",False,False,False,True,True,True,False,True,False
884,jad_occurrence__884,"[49, 51, 53, 56]","[1, 8, 10, 12]","['2 Corinthios 12:7', 'Actus Apostolorum 10:4', 'Lucas 1:8', 'Matthaeus 8:31']","[49, 51, 53, 56]","[1, 8, 10, 12]","['2 Corinthios 12:7', 'Actus Apostolorum 10:4', 'Lucas 1:9', 'Matthaeus 8:28']",True,True,False,True,True,True,True,True,False
885,jad_occurrence__885,"[4, 49, 49, 52]","[8, 11, 20, 22]","['Ioannes 11:50', 'Matthaeus 20:28', 'Matthaeus 8:20', 'Numeri 22:38']","[4, 49, 49, 52]","[8, 11, 20, 22]","['Ioannes 11:50', 'Matthaeus 20:28', 'Matthaeus 8:20', 'Numeri 22:38']",True,True,True,True,True,True,True,True,True
886,jad_occurrence__886,"[49, 49, 49]","[23, 24, 24]","['Matthaeus 23:2', 'Matthaeus 24:15', 'Matthaeus 24:19']","[49, 49, 49, 50]","[13, 23, 24, 24]","['Marcus 13:14', 'Matthaeus 23:2', 'Matthaeus 24:15', 'Matthaeus 24:19']",False,False,False,True,True,True,True,True,True
887,jad_occurrence__887,"[49, 49]","[23, 24]","['Matthaeus 23:2', 'Matthaeus 24:15']",[49],[23],['Matthaeus 23:2'],False,False,False,True,True,True,True,False,False
888,jad_occurrence__888,[49],[27],['Matthaeus 27:25'],[49],[27],['Matthaeus 27:25'],True,True,True,True,True,True,True,True,True
889,jad_occurrence__889,"[1, 51]","[4, 24]","['Genesis 4:15', 'Lucas 24:21']","[1, 51]","[4, 24]","['Genesis 4:14', 'Lucas 24:21']",True,True,False,True,True,True,True,True,False
891,jad_occurrence__891,"[1, 1, 1, 1, 2, 4, 6, 49, 75]","[3, 6, 7, 11, 12, 14, 16, 19, 27]","['Apocalypsis 12:9', 'Exodus 14:28', 'Genesis 11:7', 'Genesis 19:24', 'Genesis 3:23', 'Genesis 7:21', 'Josue 6:21', 'Matthaeus 27:50', 'Numeri 16:32']","[1, 1, 1, 1, 2, 4, 4, 51, 75]","[3, 7, 11, 12, 13, 16, 17, 19, 21]","['Apocalypsis 12:7', 'Exodus 17:13', 'Genesis 11:7', 'Genesis 19:24', 'Genesis 3:23', 'Genesis 7:11', 'Lucas 21:20', 'Numeri 13:1', 'Numeri 16:31']",False,False,False,True,True,True,False,False,False
892,jad_occurrence__892,[34],[9],['Daniel 9:24'],[34],[9],['Daniel 9:24'],True,True,True,True,True,True,True,True,True
893,jad_occurrence__893,"[29, 52, 67]","[13, 16, 65]","['Hebraeos 13:12', 'Ioannes 16:5', 'Isaias 65:20']","[29, 52, 67]","[13, 16, 65]","['Hebraeos 13:12', 'Ioannes 16:5', 'Isaias 65:20']",True,True,True,True,True,True,True,True,True
894,jad_occurrence__894,"[4, 30, 45]","[0, 25, 25]","['Ieremias 25:0', 'Numeri 25:0', 'Zacharias 0:0']","[4, 30, 45]","[1, 25, 25]","['Ieremias 25:11', 'Numeri 25:0', 'Zacharias 1:12']",True,False,False,True,True,True,True,False,False
895,jad_occurrence__895,[29],[58],['Isaias 58:4'],[29],[58],['Isaias 58:4'],True,True,True,True,True,True,True,True,True
896,jad_occurrence__896,[29],[19],['Isaias 19:19'],[29],[19],['Isaias 19:19'],True,True,True,True,True,True,True,True,True
899,jad_occurrence__899,"[15, 16, 49, 49, 51, 51]","[1, 2, 3, 23, 27, 28]","['1 Paralipomenon 28:11', '2 Paralipomenon 3:1', 'Lucas 1:9', 'Lucas 2:28', 'Matthaeus 23:35', 'Matthaeus 27:50']","[16, 49, 49, 51]","[2, 3, 23, 27]","['2 Paralipomenon 3:1', 'Lucas 2:25', 'Matthaeus 23:35', 'Matthaeus 27:50']",False,False,False,True,True,True,False,False,False
